RW00376617, 57, 1.1.3.2.3
RW00380522, 61, 1.1.3.2.3
RW00361690, 174, 1.1.3.2.2
RW00340992, 179, 1.1.3.2.2
RW00258876, 164, 1.1.3.2.2
RW00366719, 164, 1.1.3.2.2
RW00375708, 201, 1.1.3.2.2
RW00318952, 152, 1.1.3.2.2
RW00382369, 156, 1.1.3.2.2
RW00391379, 150, 1.1.3.2.2
RW00377546, 201, 1.1.3.2.2
RW00369932, 190, 1.1.3.2.2
RW00373098, 272, 1.1.3.2.2
RW00381224, 61, 1.1.3.2.2
RW00393886, 63, 1.1.3.2.2
55605, 36, 1.1.3.2.2
RW0241125, 153, 1.1.2.5
RW00371435, 350, 1.1.2.5
RW00395500, 118, 1.1.2.3
RW00395698, 122, 1.1.2.3
RW00396270, 161, 1.1.2.3
RW00384099, 138, 1.1.2.3
RW00370007, 126, 1.1.2.3
RW00383476, 152, 1.1.2.3
RW00355529, 183, 1.1.2.3
RW00378716, 119, 1.1.2.3
RW00345034, 122, 1.1.2.3
RW00373045, 121, 1.1.2.3
RW00373733, 17, 1.1.2.3
RW00363332, 17, 1.1.2.3
RW00379987, 17, 1.1.2.3
RW00372912, 17, 1.1.2.3
RW00382628, 15, 1.1.2.3
RW00344838, 11, 1.1.2.3
RW00393420, 15, 1.1.2.3
RW00375996, 10, 1.1.2.3
RW00352496, 190, 1.1.2.4.3
RW00361800, 170, 1.1.2.4.3
RW00367665, 140, 1.1.2.4.3
RW0249345, 246, 1.1.2.4.3
RW00384467, 37, 1.1.2.4.3
RW00375060, 38, 1.1.2.4.3
RW00349466, 104, 1.1.2.4.1
RW00273131, 121, 1.1.2.4.1
RW00270146, 132, 1.1.2.4.1
RW00391479, 122, 1.1.2.4.1
RW00311145, 110, 1.1.2.4.1
RW0242268, 101, 1.1.2.4.1
RW00338387, 46, 1.1.2.4.1
RW00328782, 47, 1.1.2.4.1
RW00339529, 45, 1.1.2.4.1
RW00359364, 37, 1.1.2.4.1
RW00373213, 34, 1.1.2.4.1
RW00319826, 2453, 1.1.2.4.4
RW00303229, 2056, 1.1.2.1.1
RW00395128, 67, 1.1.2.1.4
RW00395907, 64, 1.1.2.1.4
RW00395403, 66, 1.1.2.1.4
RW00395190, 183, 1.1.2.1.4
RW00329819, 62, 1.1.2.1.4
RW00366149, 92, 1.1.2.1.4
RW00370455, 127, 1.1.2.1.4
RW00360060, 94, 1.1.2.1.4
RW00300359-GBR, 63, 1.1.2.1.4
RW00333252, 76, 1.1.2.1.4
RW00376435, 92, 1.1.2.4.2
RW00294700, 99, 1.1.2.4.2
RW00378741, 85, 1.1.2.4.2
RW00304162, 81, 1.1.2.4.2
RW00297371, 79, 1.1.2.4.2
RW00344818, 142, 1.1.2.4.2
RW00313629, 212, 1.1.2.4.2
200050, 102, 1.1.2.4.2
RW00342066, 78, 1.1.2.4.2
RW00308328, 75, 1.1.2.4.2
RW00365297, 84, 1.1.2.4.2
RW00377992, 108, 1.1.2.4.2
293586, 26, 1.1.2.4.2
RW00270452, 26, 1.1.2.4.2
RW00396040, 187, 1.1.2.1.2
RW00324716, 126, 1.1.2.1.2
RW00348824, 83, 1.1.2.1.2
RW00319533, 96, 1.1.2.1.2
RW00396131, 163, 1.1.2.1.2
RW00392782, 193, 1.1.2.1.2
RW00361423, 67, 1.1.2.1.3
